id,package_name,version_code,release_date,NBI,NOC,NOM,IPM,CC,WMC,NOCH,DIT,LCOM,CBO,PPIV,APD,BSMC,WKL,LOCL,GPS,XML,NTO,NET,I/O,SQL,BMAP
1438,info.guardianproject.pixelknot,0.3.3,July 06 2015,74427,586,5228,14.236228,4611,41137.04437,2,2,30.87503258,0.467576792,10.00794281,1.187713311,61,0,0,0,1,0,0,44,0,9
1441,jp.yhonda,2.8,June 15 2015,3991,29,129,30.9379845,144,640.5517241,0,1,30.94231745,0.0,5.494505495,0.068965517,14,0,0,0,0,0,0,25,0,0
1444,ca.rmen.android.poetassistant,1.9.3,September 19 2016,157413,1309,8176,19.25305773,11782,73590.24599,2,2,41.95691917,0.565317036,10.33703961,1.294881589,69,0,0,0,1,0,0,11,10,0
1464,org.kiwix.kiwixmobile,1.96,November 13 2015,131085,1335,11159,11.74702034,8257,69018.62397,0,1,40.264688,0.438951311,7.565511412,0.453932584,81,1,0,0,1,0,0,46,0,3
1465,org.kiwix.kiwixmobile,1.97,February 15 2016,146016,1453,12292,11.87894566,8943,75655.44116,0,1,40.68298955,0.44735031,8.878224355,0.60770819,81,1,0,0,1,0,0,51,51,3
1468,com.opendoorstudios.ds4droid,46,January 06 2015,8574,54,277,30.95306859,421,2159.574074,0,1,51.15737286,0.018518519,9.705882353,1.185185185,15,0,0,0,0,0,0,17,15,1
1474,net.somethingdreadful.MAL,1.4,June 21 2014,172860,1400,11692,14.78446801,11679,97536.33429,2,2,41.08702963,0.482142857,12.0150975,0.859285714,56,1,0,0,1,2,0,31,58,14
1481,com.grarak.kerneladiutor,0.9.9.2.3,December 07 2015,246486,2252,18262,13.49720732,15126,122660.3073,2,4,38.82871903,0.408969805,8.163265306,0.54928952,125,2,0,0,1,0,0,51,0,12
1482,com.grarak.kerneladiutor,0.9.9.3,January 12 2016,247170,2258,18306,13.50213045,15163,122929.0868,2,4,38.72097786,0.408768822,8.153735632,0.548715678,125,2,0,0,1,0,0,47,0,12
1483,com.grarak.kerneladiutor,0.9.9.4,February 23 2016,247303,2258,18306,13.50939583,15170,122985.837,2,4,38.72211565,0.408768822,8.146907525,0.549158547,125,2,0,0,1,0,0,47,0,12
1487,com.mantz_it.rfanalyzer,1.12,November 30 2014,64325,569,4454,14.44207454,3702,28978.39719,2,2,49.66418235,0.370826011,6.516724337,0.344463972,34,1,0,0,0,0,0,20,0,1
1492,com.ubergeek42.WeechatAndroid,0.10,April 18 2015,105037,832,6300,16.67253968,7427,56238.10096,1,2,29.5836778,0.641826923,12.83851555,1.859375,46,0,0,0,1,0,0,20,0,0
1496,org.smc.inputmethod.indic,2.0.2,June 11 2015,156529,1486,11123,14.07255237,9224,69043.44011,1,4,52.37228274,0.385598923,11.25158028,1.132570659,37,1,0,0,0,0,0,46,45,3
1497,org.smc.inputmethod.indic,2.0.4,March 26 2016,156521,1486,11123,14.07183314,9223,69035.95491,1,4,52.37228274,0.385598923,11.25158028,1.132570659,37,1,0,0,0,0,0,46,45,3
1506,com.nightshadelabs.anotherbrowser,1.2,April 08 2015,64,1,2,32.0,6,12.0,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
1516,org.yaaic,1.0,August 24 2012,81450,660,5967,13.65007541,4977,44996.60455,3,2,46.88232735,0.415151515,7.417397168,0.506060606,58,0,0,0,1,0,0,4,32,0
1517,org.yaaic,1.1,April 13 2015,95673,1013,7855,12.17988542,5038,39065.63672,3,2,46.92839049,0.370187562,6.796116505,0.281342547,37,1,0,0,0,0,0,20,32,3
1526,de.j4velin.wifiAutoOff,1.6.8,December 04 2015,32921,357,2370,13.8907173,2571,17067.98319,0,1,14.31428571,0.526610644,4.206791688,0.495798319,23,0,0,0,1,0,0,8,0,0
1527,de.j4velin.wifiAutoOff,1.6.9,May 21 2016,44701,491,3432,13.0247669,3389,23688.4888,0,1,14.31428571,0.50712831,4.048582996,0.378818737,23,0,0,0,1,0,0,8,0,0
1528,net.sourceforge.subsonic.androidapp,4.1,January 16 2014,66290,721,5038,13.15799921,3754,26231.14008,3,4,30.49500302,0.252427184,5.549568966,0.238557559,38,2,0,0,1,7,1,33,0,4
1530,net.sourceforge.subsonic.androidapp,4.4,August 28 2014,71236,785,5454,13.06123946,4039,28062.04586,3,4,30.66278973,0.270063694,5.434782609,0.226751592,38,2,0,0,1,7,1,40,0,5
1543,com.google.zxing.client.android,4.7.3,February 16 2015,86419,377,2362,36.58721423,4579,28688.58886,4,2,47.96546162,0.50132626,13.58734723,0.901856764,15,0,0,0,0,0,0,8,16,2
1548,com.hobbyone.HashDroid,3.1,July 09 2013,20941,48,294,71.22789116,218,1335.25,12,2,49.50795314,0.0,2.51572327,0.5625,12,0,0,0,0,0,0,7,0,0
1552,dk.nindroid.rss,3.4.23,June 24 2013,83951,737,5200,16.14442308,4224,29802.98507,10,3,56.61798793,0.23202171,8.931357254,0.512890095,73,1,0,0,10,2,0,43,20,19
1558,com.mobilepearls.sokoban,1.11,January 05 2011,14035,19,69,203.4057971,81,294.1578947,0,1,34.31299603,0.0,20.83333333,0.578947368,12,0,0,0,0,0,0,0,0,8
1568,com.menny.android.anysoftkeyboard,20130919,October 06 2013,41521,278,1843,22.52902876,2421,16050.01079,1,2,83.53773585,0.651079137,9.294403893,1.435251799,61,0,0,0,4,0,0,8,17,0
1569,com.menny.android.anysoftkeyboard,1.8.84,July 08 2016,155355,1304,8193,18.96191871,11752,73837.52761,0,1,38.57508913,0.88803681,13.15743491,2.253834356,64,0,0,0,2,0,0,21,17,0
1570,com.menny.android.anysoftkeyboard,1.8.146,September 11 2016,155997,1308,8228,18.95928537,11773,74058.29052,0,1,38.56359649,0.886085627,13.0525583,2.243883792,64,0,0,0,2,0,0,21,17,0
1579,jp.co.kayo.android.localplayer,3.37b,February 11 2013,165997,1079,8800,18.86329545,10060,82046.3392,9,4,43.3055254,0.253012048,12.09225016,1.042632067,110,0,0,0,1,4,3,91,105,17
1599,tv.piratemedia.lightcontroler,1.6.1,February 21 2015,126992,1280,10178,12.47710749,7670,60988.48438,1,2,42.04484436,0.45,7.31322343,0.50859375,75,1,0,0,1,0,0,28,0,3
1605,wb.receiptspro,2.2.1,October 27 2013,387255,1981,17480,22.1541762,21106,186235.679,0,1,89.24050633,0.569914185,22.25888325,5.414941949,138,1,0,0,2,0,0,115,91,29
1606,wb.receiptspro,3.3.3,March 08 2015,511880,2972,25017,20.46128633,28236,237678.3351,0,1,57.04491726,0.560228802,22.54461335,4.554172275,216,2,0,0,2,0,0,177,138,40
1609,com.google.android.diskusage,3.4.2,November 13 2013,18078,160,832,21.72836538,763,3967.6,1,3,34.57482874,0.03125,12.5,2.4625,35,0,0,0,0,0,0,20,0,0
1616,at.tomtasche.reader,2.0.7,March 12 2013,118758,1094,9332,12.72588941,6816,58141.60146,0,1,34.03449415,0.490859232,10.57108141,0.648080439,55,0,0,0,1,0,3,40,5,1
1627,org.cprados.wificellmanager,1.3.5,January 07 2014,12166,88,575,21.15826087,860,5619.318182,3,2,54.80434468,0.011363636,22.89473684,2.295454545,7,1,0,0,0,0,0,1,0,0
1628,org.cprados.wificellmanager,1.3.6,June 30 2015,10879,67,465,23.39569892,797,5531.41791,3,2,51.05720905,0.014925373,22.44897959,2.462686567,7,1,0,0,0,0,0,1,0,0
1644,com.simplemobiletools.gallery,1.20,September 08 2016,106901,996,7658,13.95938887,8577,65946.45181,4,2,38.3930776,0.630522088,4.587488667,0.453815261,23,0,0,0,1,0,0,8,5,0
1649,com.unleashyouradventure.swaccess,014 beta,January 29 2014,128403,972,7653,16.77812623,6545,51531.77469,3,3,49.33535383,0.458847737,14.07307172,0.799382716,51,0,0,0,1,0,4,25,10,5
1650,com.unleashyouradventure.swaccess,015 beta,January 18 2015,110415,984,7724,14.29505438,6619,51956.45935,3,3,49.33535383,0.459349593,14.1989882,0.795731707,51,0,0,0,1,0,4,26,10,5
1651,de.onyxbits.textfiction,2.6,September 18 2014,57943,558,4420,13.10927602,3468,27470.53763,2,3,68.52665905,0.38172043,10.87578706,1.451612903,38,1,0,0,0,0,0,34,0,1
1657,org.evilsoft.pathfinder.reference,1.4.0,April 15 2015,128679,1128,9363,13.74335149,7762,64428.72872,19,3,47.38204076,0.398049645,14.06950673,1.046985816,48,1,0,0,1,3,0,84,105,1
1664,com.gh4a,3.8.1,June 15 2015,269028,2321,18305,14.69696804,13618,107400.9005,1,4,47.50013821,0.466178371,9.716065652,0.549763033,123,1,0,0,2,0,0,43,5,8
1666,com.koushikdutta.superuser,1.0.2.8,January 30 2014,37433,438,3033,12.3419057,2147,14867.23973,1,2,22.72605789,0.335616438,7.458292444,0.305936073,55,0,0,0,0,0,1,16,66,0
1667,com.koushikdutta.superuser,1.0.2.9,February 05 2014,37433,438,3033,12.3419057,2147,14867.23973,1,2,22.72605789,0.335616438,7.458292444,0.305936073,55,0,0,0,0,0,1,16,66,0
1668,com.koushikdutta.superuser,1.0.3.0,February 16 2014,37433,438,3033,12.3419057,2147,14867.23973,1,2,22.72605789,0.335616438,7.458292444,0.305936073,55,0,0,0,0,0,1,16,66,0
1669,ca.mimic.apphangar,2.4,August 15 2014,37721,310,1993,18.9267436,2427,15603.26129,1,2,38.9827678,0.448387097,5.868544601,0.416129032,21,0,0,0,0,0,0,5,23,1
1670,ca.mimic.apphangar,2.5.1,September 17 2014,37818,314,2002,18.89010989,2431,15499.56051,1,2,41.43296734,0.442675159,5.82072177,0.398089172,22,0,0,0,0,0,0,5,23,1
1671,ca.mimic.apphangar,2.6,February 17 2015,41216,349,2168,19.01107011,2718,16884.30946,1,2,41.5470689,0.452722063,6.827731092,0.386819484,24,0,0,0,0,0,0,5,23,1
1683,simple.reboot.com,4p11,January 28 2015,59225,557,3996,14.82107107,4822,34593.73788,0,1,15.97222222,0.596050269,4.925496689,0.412926391,18,0,0,0,0,0,0,8,0,0
1710,org.montrealtransit.android,1.7.7.4,December 09 2013,78957,655,5013,15.75044883,3948,30215.76183,2,9,46.06883099,0.198473282,8.796844181,0.392366412,63,0,12,0,1,0,0,3,78,1
1739,com.zegoggles.smssync,1.5.8,January 17 2015,147483,856,6523,22.60968879,7500,57152.45327,2,2,40.98549655,0.478971963,23.76353526,4.103971963,22,7,0,0,2,0,1,81,4,0
1740,com.zegoggles.smssync,1.5.9,August 02 2015,146535,845,6498,22.55078486,7435,57174.71006,2,2,43.37750756,0.475739645,23.50845948,4.125443787,22,7,0,0,3,0,1,71,0,0
1741,com.zegoggles.smssync,1.5.10,August 22 2015,146575,845,6500,22.55,7435,57192.30769,2,2,43.37750756,0.475739645,23.50845948,4.125443787,22,7,0,0,3,0,1,71,0,0
1743,net.cyclestreets,2.0.1,August 12 2013,150172,1186,8807,17.05143636,7335,54468.25042,2,3,45.55245126,0.432546374,18.27399198,3.169477234,51,1,3,2,1,2,2,53,17,9
1761,com.numix.icons_circle,1.1,August 20 2014,97469,958,7955,12.25254557,6175,51275.70459,1,2,44.42757427,0.43006263,7.116898849,0.371607516,45,1,0,0,1,0,0,33,0,3
1762,com.numix.icons_circle,2.0.1,October 16 2014,96321,942,7896,12.19870821,6172,51734.72611,0,1,44.74818336,0.437367304,7.068223725,0.378980892,39,1,0,0,1,0,0,33,0,2
1763,com.numix.icons_circle,2.0.3,January 16 2015,96342,942,7896,12.20136778,6172,51734.72611,0,1,44.74818336,0.437367304,7.068223725,0.378980892,39,1,0,0,1,0,0,33,0,2
1768,com.google.android.stardroid,1.6.5,November 04 2013,36245,352,2555,14.18590998,915,6641.548295,1,4,49.47086504,0.056818182,17.85407725,1.747159091,28,1,1,0,0,0,0,0,0,2
1774,com.umang.dashnotifier,0.48,November 28 2013,52397,545,4078,12.84870034,3066,22941.55596,11,2,55.39299488,0.383486239,6.457800512,0.271559633,19,3,0,0,0,0,0,14,9,1
1775,com.better.alarm,2.7.07,August 05 2014,235990,2394,18297,12.8977428,9529,72828.78571,1,2,44.61001826,0.586466165,9.152872444,0.35839599,34,4,0,0,0,3,0,34,9,1
1777,com.better.alarm,2.9.01,March 30 2015,256929,2714,20613,12.46441566,10495,79710.18239,1,2,44.14088899,0.560427413,8.677337826,0.343036109,33,4,0,0,0,3,0,41,9,3
1782,com.dozuki.ifixit,2.4.1,March 07 2014,171493,1499,10315,16.6255938,10346,71193.45564,32,4,39.57133915,0.385590394,16.93804187,1.21347565,150,0,0,0,1,0,0,35,0,12
1785,com.termux,0.42,September 17 2016,553,6,15,36.86666667,27,67.5,0,1,25.0,0.0,0.0,0.0,5,0,0,0,0,0,0,4,0,0
1786,com.u17od.upm,1.14,December 09 2013,19905,182,958,20.7776618,725,3816.208791,1,2,47.10113841,0.208791209,21.16504854,1.241758242,50,0,0,0,0,5,0,36,0,0
1796,de.ph1b.audiobook,2.7.2.1,April 01 2016,217555,2135,13407,16.22697099,13360,83895.79391,1,3,48.52423578,0.456674473,12.07019546,0.784074941,72,1,0,0,1,0,0,54,73,8
1797,de.ph1b.audiobook,2.7.2.3,August 05 2016,233187,2305,14310,16.29538784,14261,88535.75271,1,3,48.04984557,0.460303688,11.71967797,0.769631236,85,3,0,0,1,0,0,55,73,8
1806,com.elsdoerfer.android.autostarts,1.9.7,January 15 2015,59996,592,4438,13.51870212,3438,25773.38514,2,2,50.39922474,0.413851351,10.32894737,0.464527027,14,1,0,0,0,0,0,34,2,1
1815,me.phh.superuser,1.0.3.3,January 21 2016,36230,415,2901,12.48879697,2118,14805.58554,0,1,0.0,0.501204819,7.48502994,0.322891566,44,0,0,0,0,0,0,14,66,0
1819,com.daviancorp.android.mh4udatabase,1.08,July 07 2015,188297,1672,13388,14.0646101,10209,81745.27033,0,1,90.74074074,0.549641148,8.284556506,0.561004785,104,1,0,0,1,0,0,28,37,32
1826,com.amaze.filemanager,2.0,May 26 2015,416610,2948,24110,17.27955205,24586,201074.7829,3,2,32.47713699,0.508819539,15.41536739,2.234735414,136,1,0,0,1,0,0,363,25,5
1827,com.amaze.filemanager,2.0.5,June 11 2015,417904,2947,24119,17.32675484,24752,202576.6841,3,2,32.36279725,0.508992195,15.45345585,2.256871395,137,1,0,0,1,0,0,374,25,5
1828,com.amaze.filemanager,3.0.1,August 02 2015,416106,2903,23701,17.55647441,24711,201748.3331,1,2,33.66258026,0.507406132,15.19980971,2.299689976,131,1,0,0,1,0,0,358,26,6
1834,com.Bisha.TI89EmuDonation,1.1.3c,October 17 2013,31003,287,1462,21.20588235,1425,7259.059233,0,1,0.0,0.62369338,32.33890215,2.473867596,49,0,0,0,0,0,0,48,0,2
1835,com.Fashion.Designer.Girls.Games,2.0,December 16 2016,1704,16,96,17.76041667,47,240.6666667,0,1,37.17399366,0.0,10.47619046,0.633443333,5,0,0,0,0,0,0,0,0,0
1836,com.Write.Pictures.App,3.0,October 31 2016,190363,2013,14442,12.24041924,11229,66742.61073,0,1,41.77622214,0.470442126,9.374,0.664043641,74,2,0,0,1,0,0,63,14,3
1837,com.adobe.psmobile,Varies with device,December 23 2016,417904,2947,24119,17.32674464,24742,202476.6641,3,2,32.36279724,0.406992194,14.44344464,2.246671394,137,1,0,0,1,0,0,374,24,4
1838,com.adobe.psmobile,4.1 and up,February 01 2017,416106,2903,23701,17.44647441,24711,201746.3331,1,2,33.66246026,0.407406132,14.19960971,2.299669976,131,1,0,0,1,0,0,346,26,6
1848,com.aoemoji.keyboard.plugin.emojistyle.osemoji,1.0.1,December 06 2016,131364,1463,10766,12.20174624,7306,53763.77033,0,1,90.0,0.44429255,12.58563816,0.892002734,11,1,0,0,2,0,0,57,64,3
1849,com.attidomobile.passwallet,1.40.31,July 13 2016,804352,5462,38096,21.11381772,32410,226051.1461,5,3,42.19655059,0.594104724,17.42642816,1.499633834,87,2,3,2,0,11,1,148,25,21
1850,com.avuscapital.trading212,4.0 and up,January 09 2017,97204,774,6290,14.44369407,7430,61114.44161,0,1,42.76764714,0.494193446,7.640464437,0.462460644,61,0,0,1,1,0,0,6,0,0
1852,com.babbel.mobile.android.en,5.6.5.122011,December 22 2016,426244,3692,29106,16.06024637,24602,191462.4366,6,3,34.17603242,0.494090442,16.2476793,2.076624244,134,1,0,0,1,0,0,66,14,9
1853,com.babbel.mobile.android.en,5.6.6.020617,February 09 2017,160141,1426,9394,17.04434327,11771,77442.94666,1,3,31.04932326,0.662464966,11.17673764,0.46232493,32,0,0,0,1,0,0,49,12,4
1854,com.benkregal.chestsimulator,1.0,December 22 2016,754390,5923,43356,17.39989851,37624,275405.3932,0,1,0.0,0.553942259,22.80401906,3.345601891,122,2,0,0,1,2,0,164,90,29
1855,com.best.photo.app.braces,2.3 and up,December 14 2016,692484,6465,41497,16.68756778,24478,157117.3343,0,1,90.90909091,0.509048724,18.60505667,1.245630317,67,3,1,0,0,4,0,151,96,35
1856,com.best.photo.app.braces,2.3 and up,February 09 2017,692968,6466,41685,16.62391748,24486,157856.3115,0,1,90.90909091,0.508969997,18.60938318,1.245437674,67,3,1,0,0,4,0,151,96,35
1857,com.bloomberg.android.plus,4.0.1.509592.5e8163f,December 20 2016,230422,1661,14446,14.61241964,14666,144973.4063,1,2,44.23297942,0.49246394,13.64444491,1.062666676,66,1,0,0,4,2,0,116,14,0
1858,com.bloomberg.android.plus,4.0.3.565446.5aa6079,February 03 2017,441947,3136,29449,14.00743646,26606,270424.124,1,2,40.227977,0.434904612,24.72931166,4.401466637,63,2,0,0,1,0,0,136,6,3
1859,com.bottleworks.dailymoney,0.9.8-121107-freshly,November 10 2012,42952,292,1987,21.6165073,1823,12405.14041,2,3,39.53212437,0.328767123,9.163636364,1.945205479,31,0,0,0,0,0,0,31,74,3
1861,com.cepmuvakkit.times,3.7,March 19 2013,19499,91,441,44.2154195,353,1710.692308,0,1,49.16438425,0.087912088,10.39325843,0.56043956,18,1,0,0,0,0,0,0,0,1
1862,com.creaturecorp.kidscashregistergrocery,1.4.2,November 22 2016,797245,7396,45539,17.50686225,35261,217110.6921,0,1,75.0,0.706733369,20.42688465,1.478231476,141,2,2,0,1,14,0,275,93,41
1863,com.evancharlton.mileage,3.1.1,February 04 2013,52643,409,2577,20.42801707,2086,13143.33007,2,5,59.72419114,0.381418093,33.47193347,2.677261614,31,0,0,0,0,0,0,20,34,0
1864,com.expedia.bookings,Varies with device,January 17 2017,902324,8308,52177,17.29352013,39963,250980.9161,2,6,45.4594445,0.333413577,15.52090716,0.910086663,384,2,0,0,2,0,0,74,48,26
1865,com.expedia.bookings,Varies with device,February 20 2017,902324,8308,52177,17.29352013,39963,250980.9161,2,6,45.4594445,0.333413577,15.52090716,0.910086663,384,2,0,0,2,0,0,74,48,26
1867,com.flightradar24free,6.6.0,December 06 2016,60376,622,4671,14.17341437,6292,43406.6764,1,2,21.66763026,0.472992701,4.017921147,0.366461314,30,0,0,0,1,0,0,6,0,1
1868,com.frinixapps.refrainplayblackspiderman,1.0,November 08 2016,515035,4547,30383,16.9514202,22163,148092.9028,0,1,45.21793437,0.519903233,18.18738518,1.725093468,106,1,0,0,1,4,0,70,7,9
1869,com.fusionprojects.edmodo,6.2.4,January 13 2017,844304,7729,52354,16.1268289,37078,251155.5974,0,1,89.18238994,0.58688058,14.45251687,1.198473282,159,2,1,0,1,8,0,164,120,20
1870,com.fusionprojects.edmodo,6.5.0,February 16 2017,848821,7888,52776,16.08346597,37362,249976.789,0,1,89.18238994,0.585319473,14.59477268,1.198275862,160,2,1,0,1,10,0,164,120,25
1871,com.gernersis.chestsimulatorforcr,1.0,January 04 2017,754621,5929,43373,17.39840454,37628,275263.8293,0,1,0.0,0.554056333,22.78913325,3.34255355,122,2,0,0,1,2,0,164,90,29
1872,com.github.devnied.emvnfccard,4.2.4,December 30 2016,166416,1666,13461,12.36297442,9634,76626.46412,1,2,46.93466662,0.420023697,6.274771609,0.4747109,107,1,0,0,1,2,0,39,4,7
1873,com.googamaphone.typeandspeak,1.4.8,December 02 2012,27785,200,1173,23.68712702,1831,10738.815,4,2,24.22666839,0.285,47.82608696,9.165,17,0,0,0,0,0,0,10,0,0
1874,com.google.android.play.games,Varies with device,November 18 2016,681440,6095,31985,21.30498671,33898,177888.0279,0,2,0.0,0.553540361,36.07133886,3.673010664,150,0,0,0,2,0,0,38,133,11
1875,com.google.android.street,Varies with device,December 06 2016,29719,179,1545,19.23559871,1454,12549.88827,2,2,52.22141657,0.318435754,20.62893082,2.642458101,9,0,0,0,0,4,0,9,0,1
1876,com.google.android.street,Varies with device,January 24 2017,29719,179,1545,19.23559871,1454,12549.88827,2,2,52.22141657,0.318435754,20.62893082,2.642458101,9,0,0,0,0,4,0,9,0,1
1877,com.google.samples.apps.cardboarddemo,1.8,March 14 2016,317377,3816,27704,11.45599913,20134,146171.9958,0,1,0.0,0.704140461,10.81456434,1.306079665,126,1,1,0,2,2,0,87,26,18
1879,com.googlecode.eyesfree.espeak,1.46.02_r8,December 14 2012,2743,31,159,17.25157233,113,579.5806452,1,2,47.16009852,0.0,16.09195402,0.516129032,5,0,0,0,0,0,0,5,0,0
1880,com.gpsall.n3,livemaps,December 26 2016,680935,5575,35777,19.03275848,32470,208372.9489,0,1,0.0,0.756053812,10.77627952,1.258295964,316,2,3,0,11,6,0,361,63,59
1881,com.herzick.houseparty,0.9.25,January 16 2017,61961,773,4917,13.64416309,4679,44001.34929,1,3,40.49730934,0.401940492,9.626944474,1.196636461,44,1,0,0,1,0,0,13,5,2
1882,com.herzick.houseparty,0.9.28,February 16 2017,91343,666,6604,13.63066469,6461,46911.29233,1,3,39.21163441,0.402247336,9.772464743,1.10496614,43,1,0,0,2,0,0,18,6,2
1883,com.hp.android.print,4.0.1,November 09 2016,201196,1646,14604,12.73062764,13422,114166.4629,0,1,0.0,0.404920344,7.374924416,0.444241664,66,1,0,0,1,0,0,27,0,4
1884,com.ikea.kompis,1.2.1,November 07 2016,924557,7594,54256,17.04064067,47030,336009.9658,2,8,38.51120523,0.551883066,14.10868577,1.409270477,219,2,0,0,1,6,0,157,75,28
1887,com.iqoption,3.0.0,January 12 2017,61961,773,4917,13.64416309,4679,44001.34929,1,3,40.49730934,0.401940492,9.626944474,1.196636461,44,1,0,0,1,0,0,16,7,2
1888,com.iqoption,3.0.1,February 17 2017,91343,666,6604,13.63066469,6461,46911.29233,1,3,39.21163441,0.402247336,9.772464743,1.10496614,43,1,0,0,1,0,0,20,6,2
1889,com.kauf.wrapmyfacefunphotoeditor,1.7,April 24 2015,672644,5493,35252,19.08101668,27518,176600.134,0,1,0.0,0.647733479,19.69813554,1.392863645,149,3,2,0,2,17,7,182,116,26
1890,com.km.cutpaste.util,4.2,March 24 2016,361052,2737,17248,20.93297774,10173,64108.11253,0,1,49.59016669,0.481549141,21.15188583,1.464742419,228,0,0,0,0,2,2,172,41,60
1891,com.leafdigital.kanji.android,1.0,April 16 2011,6071,49,245,24.77959184,315,1575.0,3,2,30.98079004,0.448979592,14.21052632,1.408163265,6,0,0,0,2,0,0,7,0,0
1892,com.lightbox.android.camera,1.0.1,June 13 2013,26282,194,1269,20.7107959,1409,9216.603093,1,4,51.59577675,0.118556701,16.14639397,1.932989691,11,1,2,0,0,2,2,17,0,9
1893,com.magicpen.snapphoto,3.0,September 11 2016,482585,3885,27324,17.66157956,21608,151973.4857,0,1,38.47921097,0.534620335,16.18659987,1.44993565,101,2,0,0,1,2,0,75,55,11
1894,com.moneybookers.skrillpayments,2.0.8,October 25 2016,540719,4586,28700,18.84038328,24377,152555.5822,5,3,52.35746559,0.518970781,15.33769902,1.284343655,279,5,3,0,1,6,1,74,93,11
1895,com.moneybookers.skrillpayments,2.0.9,January 25 2017,540719,4586,28700,18.84038328,24377,152555.5822,5,3,52.35746559,0.518970781,15.33769902,1.284343655,279,5,3,0,1,6,1,74,93,11
1899,com.nolanlawson.jnameconverter,1.0,March 02 2010,17545,60,397,44.19395466,516,3414.2,0,1,61.69754947,0.433333333,38.65814696,3.9,18,0,0,0,0,0,0,6,7,0
1900,com.paypal.android.p2pmobile,Varies with device,January 08 2017,194464,1342,6942,26.01267646,7212,37306.7639,1,3,24.94704646,0.402364401,21.11660934,1.479731744,66,0,0,0,0,0,0,20,41,0
1901,com.paypal.android.p2pmobile,Varies with device,February 13 2017,360364,3433,16649,22.47604793,17400,62961.20477,3,2,30.04062924,0.490601019,21.40132661,1.764636266,73,0,0,0,1,0,1,34,44,2
1902,com.powerje.nyan,1.8.2,April 23 2013,2118,18,84,25.21428571,87,406.0,0,1,54.44473684,0.111111111,4.424778761,0.0,2,0,0,0,0,0,0,0,0,3
1903,com.pridestar.floatimages,1.1,August 27 2016,3370,29,195,17.28205128,159,1069.137931,0,1,0.0,0.344827586,20.33898305,3.620689655,3,0,0,0,0,0,0,0,0,0
1904,com.reader.otg,3.0,December 12 2016,418641,3678,24019,17.42957659,14380,93907.89016,0,1,35.36150695,0.495921697,19.24496467,1.109570419,78,1,0,0,1,2,0,36,48,2
1906,com.rj.pixelesque,1.2.01,February 24 2012,81941,348,4356,18.8110652,4267,53411.06897,4,3,31.94903368,0.413793103,37.66497462,21.1637931,35,0,0,0,0,0,0,29,0,5
1907,com.ryanair.cheapflights,3.27,January 10 2017,14670,79,631,23.24661141,743,6014.466344,1,2,47.47926333,0.34443036,24.64743424,3.367066606,2,0,0,0,0,0,0,20,0,0
1908,com.ryanair.cheapflights,3.28.1,February 09 2017,4137,46,269,17.77406641,233,1202.446429,1,2,46.64418122,0.107142647,17.91044776,0.624,2,0,0,0,0,0,0,12,0,0
1909,com.scorp,2.1.1,January 18 2017,474614,4494,34334,13.46620616,22666,174464.6604,0,1,90.76014164,0.640646933,9.040737769,0.41660714,92,1,0,0,1,2,0,70,0,6
1911,com.secretdiaryappfree,1.19.19,December 19 2016,61440,660,4967,13.64007441,4977,44996.60444,3,2,46.66232734,0.414141414,7.417597166,0.406060606,46,0,0,0,1,0,0,4,32,0
1912,com.secretdiaryappfree,1.21.21,February 16 2017,94673,1013,7644,12.17966442,4036,39064.63672,3,2,46.92639049,0.370167462,6.786116404,0.261342447,37,1,0,0,0,0,0,20,32,3
1913,com.sigseg.android.worldmap,2.0.2,September 27 2013,2416,16,113,21.38053097,82,579.125,0,1,0.0,0.9375,13.92405063,1.4375,1,0,0,0,0,0,0,1,0,2
1914,com.snapchat.android,9.45.10.0,January 10 2017,769618,6377,47098,16.3407788,45092,333031.6788,0,1,0.0,0.688881919,38.06044873,6.139250431,58,1,1,0,0,0,0,103,39,6
1915,com.snapchat.android,10.2.1.0,February 17 2017,36878,144,1423,25.91567112,2743,27106.17361,0,1,0.0,0.638888889,9.869375907,9.979166667,1,1,0,0,0,0,0,98,0,0
1916,com.soloseal.temperaturealarmclock,1.10,May 24 2015,423725,3694,23154,18.30029369,13108,82160.97239,0,1,18.55780022,0.502977802,21.68843787,1.272062805,60,0,0,0,0,2,0,25,48,2
1918,com.stwalkerster.android.apps.strobelight,1.2,November 05 2013,254,8,21,12.0952381,8,21.0,0,1,42.77777778,0.0,47.05882353,2.375,2,1,0,0,0,0,0,0,0,0
1919,com.tappple.followersplus,Varies with device,June 08 2016,493221,4043,26682,18.48515853,18191,120052.5011,0,1,83.78378378,0.54340836,18.24447766,1.576304724,147,2,2,0,0,2,0,122,51,11
1920,com.tinder,6.7.2,January 10 2017,61961,773,4917,13.64416309,4679,44001.34929,1,3,40.49110934,0.401940492,9.626944474,1.196636461,44,1,0,0,1,0,0,16,7,2
1921,com.tinder,6.8.1,February 20 2017,91343,666,6604,13.63066469,6461,46911.29233,1,3,39.21122441,0.402247346,9.772464743,1.10496614,43,1,0,0,1,0,0,20,6,2
1922,com.tocaboca.tocakitchen,1.1.6-play,October 01 2015,380038,3286,19703,19.28833173,13899,83339.01309,1,2,37.5,0.537127206,19.37054228,1.382531954,68,5,1,0,0,8,0,116,85,14
